HANDLER_ID,REPORT_CYCLE,BR_GENERATOR,BR_TSDF,BR_GENERATE_TONS,BR_MANAGE_TONS,BR_SHIP_TONS,BR_RECEIVE_TONS,HD_GENERATOR,HD_GENERATOR_CONF,HD_TSDF,HD_TSDF_CONF
WAD052593480,2023,N,Y,8.473575,4.384575,4.089,0,L,FALSE,N,FALSE
WAD057313033,2015,L,Y,56.712,4.311,52.401,0,L,FALSE,N,FALSE
WAD057313033,2017,L,Y,55.759,0.697,55.062,0,L,FALSE,N,FALSE
WAD057313033,2019,L,Y,58.106,1.6215,56.4845,0,L,FALSE,N,FALSE
WAD057313033,2021,L,Y,52.897,1.214,51.683,0,L,FALSE,N,FALSE
WAD057313033,2023,L,N,85.3575,0,85.3575,0,L,FALSE,N,FALSE
WAD063341424,2015,L,Y,255.0335,33.516,221.5175,0,L,FALSE,N,FALSE
WAD063341424,2017,L,Y,220.697,29.1485,191.5485,0,L,FALSE,N,FALSE
WAD063341424,2019,L,Y,206.76355,26.8385,179.92505,0,L,FALSE,N,FALSE
WAD063341424,2021,L,N,92.2925,0,92.2925,0,L,FALSE,N,FALSE
WAD063341424,2023,L,N,106.49115,0,106.49115,0,L,FALSE,N,FALSE
WAD067548966,2015,L,N,28.282,0,28.282,0,L,FALSE,N,FALSE
WAD067548966,2017,L,N,13.9595,0,13.9595,0,L,FALSE,N,FALSE
WAD067548966,2019,L,N,15.6655,0,15.6655,0,L,FALSE,N,FALSE
WAD067548966,2021,L,N,22.9515,0,22.9515,0,L,FALSE,N,FALSE
WAD067548966,2023,L,N,313.261,0,313.261,0,L,FALSE,N,FALSE
WAD069548154,2015,L,N,1055.0345001,0,1055.0365,0,L,FALSE,Y,FALSE
WAD069548154,2017,L,N,919.6015,0,919.6015,0,L,FALSE,Y,FALSE
WAD069548154,2019,L,N,1355.09,0,1355.09,0,L,FALSE,Y,FALSE
WAD069548154,2021,L,N,1125.196,0,1125.196,0,L,FALSE,Y,FALSE
WAD069548154,2023,L,N,1631.9495,0,1631.9495,0,L,FALSE,N,FALSE
WAD069582005,2015,L,Y,30.6275,2.4525,28.175,0,L,FALSE,N,FALSE
WAD069582005,2017,L,N,17.5575,0,17.5575,0,L,FALSE,N,FALSE
WAD069582005,2019,L,N,20.8025,0,20.8025,0,L,FALSE,N,FALSE
WAD069582005,2021,L,N,21.235,0,21.235,0,L,FALSE,N,FALSE
WAD069582005,2023,L,N,22.1785,0,22.1785,0,L,FALSE,N,FALSE
WAD076654185,2015,L,N,14.3875,0,14.3875,0,L,FALSE,N,FALSE
WAD076654185,2017,N,Y,13.006525,0.1425,12.86402,0,L,FALSE,N,FALSE
WAD076654185,2019,L,Y,15.1413219,0.1993119,14.94201,0,L,FALSE,N,FALSE
WAD076654185,2021,L,Y,22.5573119,0.1993119,22.358,0,L,FALSE,N,FALSE
WAD076654185,2023,L,N,22.7265,0,22.7265,0,L,FALSE,N,FALSE
WAD078216405,2015,L,Y,9.219815,0.411315,8.8085,0,L,FALSE,N,FALSE
WAD078216405,2017,L,Y,11.337,0.411,10.926,0,L,FALSE,N,FALSE
WAD078216405,2019,L,Y,14.5645,0.411,14.1535,0,L,FALSE,N,FALSE
WAD078216405,2021,L,Y,14.483815,0.411315,14.0725,0,L,FALSE,N,FALSE
WAD078216405,2023,L,Y,16.649,0.411,16.238,0,L,FALSE,N,FALSE
WAD079253134,2015,L,Y,12.7389028,5.1099028,7.629,0,L,FALSE,N,FALSE
WAD079253134,2017,L,Y,13.9828466,5.7388316,8.244,0,L,FALSE,N,FALSE
WAD079253134,2019,L,Y,14.8698924,6.0043924,8.8655,0,L,FALSE,N,FALSE
WAD079253134,2021,L,N,5.2765,0,5.2765,0,L,FALSE,N,FALSE
WAD079253134,2023,L,Y,11.8436822,0,12.5866822,0.743,L,FALSE,N,FALSE
WAD086247491,2015,L,N,53.8232932,0,53.8232932,0,L,FALSE,N,FALSE
WAD086247491,2017,L,N,89.6355,0,89.6355,0,L,FALSE,N,FALSE
WAD086247491,2019,L,N,98.87225,0,98.87225,0,L,FALSE,N,FALSE
WAD086247491,2021,L,N,72.854,0,72.854,0,L,FALSE,N,FALSE
WAD086247491,2023,L,N,70.758,0,70.758,0,L,FALSE,N,FALSE
WAD092899574,2015,L,Y,3448.678,1618.5405,1830.136,0,L,FALSE,Y,FALSE
WAD092899574,2017,L,Y,3340.6105,1785.092,1555.516,0,L,FALSE,Y,FALSE
WAD092899574,2019,L,Y,4183.1565,2153.289,2029.8675,0,L,FALSE,Y,FALSE
WAD092899574,2021,L,Y,4552.7125,19868.1149259,2425.068,17740.4704259,L,FALSE,Y,FALSE
WAD092899574,2023,L,Y,3868.5245,1741.4215,2127.103,0,L,FALSE,Y,FALSE
WAD093639946,2015,L,N,39.848,0,39.848,0,L,FALSE,N,FALSE
WAD093639946,2017,L,N,24.5826,0,24.5826,0,L,FALSE,N,FALSE
WAD093639946,2019,L,N,21.507,0,21.507,0,L,FALSE,N,FALSE
WAD093639946,2021,L,N,18.016,0,18.016,0,L,FALSE,N,FALSE
WAD093639946,2023,L,N,36.0835,0,36.0835,0,L,FALSE,N,FALSE
WAD093687622,2015,N,Y,2.4295778,2.0435928,0.385985,0,L,FALSE,N,FALSE
WAD093687622,2017,N,Y,2.2110075,1.9811914,0.2298161,0,L,FALSE,N,FALSE
WAD093687622,2019,N,Y,2.424341,1.9327916,0.4915494,0,L,FALSE,N,FALSE
WAD093687622,2021,N,Y,3.392412,2.1085852,1.2838268,0,L,FALSE,N,FALSE
WAD093687622,2023,N,Y,1.8422761,0.3231426,1.5191335,0,L,FALSE,N,FALSE
WAD096767967,2015,L,Y,28.8943585,0.6954236,28.1989351,0,L,FALSE,N,FALSE
WAD096767967,2017,L,Y,50.1736437,0.0409027,50.1327411,0,L,FALSE,N,FALSE
WAD096767967,2019,L,Y,46.8859024,1.3245428,45.5613596,0,L,FALSE,N,FALSE
WAD096767967,2021,L,Y,14.5715909,1.2943343,13.2772566,0,L,FALSE,N,FALSE
WAD096767967,2023,L,Y,8.1436446,1.2469268,6.8967178,0,L,FALSE,N,FALSE
WAD098553381,2015,L,Y,22.5865,14.637,7.9495,0,L,FALSE,N,FALSE
WAD098553381,2017,L,Y,22.438,18.4465,3.9915,0,L,FALSE,N,FALSE
WAD098553381,2019,L,Y,23.4012525,19.1902525,4.211,0,L,FALSE,N,FALSE
WAD098553381,2021,L,Y,23.3892567,19.3147567,4.0745,0,L,FALSE,N,FALSE
WAD098553381,2023,L,Y,17.5662984,14.6582984,2.908,0,L,FALSE,N,FALSE
WAD144414026,2015,L,Y,1238.1965,810.076,428.11925,0,L,FALSE,N,FALSE
WAD144414026,2017,L,Y,1636.4235,1488.764,147.6595,0,L,FALSE,N,FALSE
WAD144414026,2019,L,Y,1672.27825,1486.3965,185.88175,0,L,FALSE,N,FALSE
WAD144414026,2021,L,Y,1178.821,872.197,306.624,0,L,FALSE,N,FALSE
WAD144414026,2023,L,Y,1502.844,1215.751,287.093,0,L,FALSE,N,FALSE
WAD980738652,2015,L,Y,140.341036,6.1744044,134.1666771,0,L,FALSE,N,FALSE
WAD980738652,2017,L,Y,133.7406262,1.3339471,132.4065798,0,L,FALSE,N,FALSE
WAD980738652,2019,L,Y,127.6410703,2.0399546,126.4518263,0,L,FALSE,N,FALSE
WAD980738652,2021,L,Y,68.3876608,0.8560686,67.9846752,0.2265415,L,FALSE,N,FALSE
WAD980738652,2023,L,Y,100.0699093,1.0257985,100.2504214,1.2164757,L,FALSE,N,FALSE
WAD980835409,2015,N,Y,6.173,3.448,2.725,0,L,FALSE,N,FALSE
WAD980835409,2017,N,Y,6.8425,4.4175,2.425,0,L,FALSE,N,FALSE
WAD980835409,2019,N,Y,11.7205,6.722,4.9985,0,L,FALSE,N,FALSE
WAD980835409,2021,L,Y,13.377,7.883,5.494,0,L,FALSE,N,FALSE
WAD980835409,2023,L,Y,16.5305,6.091,10.4395,0,L,FALSE,N,FALSE
WAD980975114,2015,L,N,22.4564,0,22.4564,0,L,FALSE,N,FALSE
WAD980975114,2017,L,N,29.651,0,29.651,0,L,FALSE,N,FALSE
WAD980975114,2019,L,N,28.5525,0,28.5525,0,L,FALSE,N,FALSE
WAD980975114,2021,L,N,29.045,0,29.045,0,L,FALSE,N,FALSE
WAD980975114,2023,L,N,26.591,0,26.591,0,L,FALSE,N,FALSE
WAD980980577,2015,L,Y,102.5195426,0.1837562,102.3357864,0,L,FALSE,N,FALSE
WAD980980577,2017,L,Y,102.6139613,0.2548087,102.3591523,0,L,FALSE,N,FALSE
WAD980980577,2019,L,Y,81.8984783,0.6672227,81.2312556,0,L,FALSE,N,FALSE
WAD980980577,2021,L,Y,41.7348314,0.0616764,41.673155,0,L,FALSE,N,FALSE
WAD980980577,2023,L,Y,26.056794,0.1814012,25.8753928,0,L,FALSE,N,FALSE
WAD980982037,2015,L,Y,241.275375,18.8905,222.384875,0,L,FALSE,N,FALSE
WAD980982037,2017,L,Y,237.43395,16.391,221.04295,0,L,FALSE,N,FALSE
WAD980982037,2019,L,Y,218.0045,6.3645,211.64,0,L,FALSE,N,FALSE
WAD980982037,2021,L,Y,102.278775,1.24,101.038775,0,L,FALSE,N,FALSE
WAD980982037,2023,L,N,196.542495,0,196.542495,0,L,FALSE,N,FALSE
WAD981763527,2015,L,Y,18.048,14.7495,3.2985,0,L,FALSE,N,FALSE
WAD981763527,2017,L,Y,14.49,11.365,3.125,0,L,FALSE,N,FALSE
WAD981763527,2019,N,Y,12.3975,9.9355,2.462,0,L,FALSE,N,FALSE
WAD981763527,2021,N,Y,12.59164,10.52414,2.0675,0,L,FALSE,N,FALSE
WAD981763527,2023,L,Y,14.88257,12.21357,2.669,0,L,FALSE,N,FALSE
WAD981769110,2015,L,Y,6710.8653847,4977.9038525,6710.870885,5250.4249267,L,FALSE,Y,FALSE
WAD981769110,2017,L,Y,3992.946,2908.5335,4603.249,3318.032,L,FALSE,Y,FALSE
WAD981769110,2019,L,Y,4035.276,2279.176,6254.504,4727.776,L,FALSE,Y,FALSE
WAD981769110,2021,L,Y,5115.9155,1744.577,6903.592,4561.6755,L,FALSE,Y,FALSE
WAD981769110,2023,L,Y,4762.9925,1703.1605,8468.9695,5363.663,L,FALSE,Y,FALSE
WAD982652208,2015,N,Y,7.2701397,1.1676397,6.1025,0,L,FALSE,N,FALSE
WAD982652208,2017,L,Y,15.1760251,2.2075251,12.9685,0,L,FALSE,N,FALSE
WAD982652208,2019,L,N,22.5525,0,22.5525,0,L,TRUE,N,FALSE
WAD982652208,2021,L,N,18.1255628,0,18.1255628,0,L,FALSE,N,FALSE
WAD982652208,2023,L,N,25.145,0,25.145,0,S,FALSE,N,FALSE
WAD988466900,2015,L,N,210.67005,0,210.67005,0,L,FALSE,N,FALSE
WAD988466900,2017,L,N,361.6135,0,361.6135,0,L,FALSE,N,FALSE
WAD988466900,2019,L,N,208.2957,0,208.2957,0,L,FALSE,N,FALSE
WAD988466900,2021,L,N,174.17268,0,174.17268,0,L,FALSE,N,FALSE
WAD988466900,2023,L,N,187.88,0,187.88,0,L,FALSE,N,FALSE
WAD988468286,2015,L,Y,45.2961905,0.4592656,44.8369249,0,L,FALSE,N,FALSE
WAD988468286,2017,L,N,30.2842761,0,30.2842761,0,L,FALSE,N,FALSE
WAD988468286,2019,L,N,32.6214596,0,32.6214596,0,L,FALSE,N,FALSE
WAD988468286,2021,L,N,34.9734692,0,34.9734691,0,L,FALSE,N,FALSE
WAD988468286,2023,L,N,18.1966218,0,18.1966218,0,L,FALSE,N,FALSE
WAD988472452,2015,L,Y,90.8490061,46.2104712,44.6385349,0,L,FALSE,N,FALSE
WAD988472452,2017,L,Y,75.6338,39.664,35.9698,0,L,FALSE,N,FALSE
WAD988472452,2019,L,Y,63.837,37.6225,26.2145,0,L,FALSE,N,FALSE
WAD988472452,2021,L,Y,70.0651588,38.372,31.6931588,0,L,FALSE,N,FALSE
WAD988472452,2023,L,N,31.3175,0,31.3175,0,L,FALSE,N,FALSE
WAD988482592,2015,L,N,1469.63881,0,1469.638765,0,L,FALSE,N,FALSE
WAD988482592,2017,L,N,1067.82299,0,1067.820585,0,L,FALSE,N,FALSE
WAD988482592,2019,L,N,930.64188,0,930.64188,0,L,FALSE,N,FALSE
WAD988482592,2021,L,N,137.889405,0,137.889405,0,L,FALSE,N,FALSE
WAD988482592,2023,L,N,523.06077,0,523.06077,0,L,FALSE,N,FALSE
WAD988482659,2015,L,Y,56.461,2.6465,53.8145,0,L,FALSE,N,FALSE
WAD988482659,2017,L,N,61.235,0,61.235,0,L,FALSE,N,FALSE
WAD988482659,2019,L,Y,92.985,0.21,92.775,0,L,FALSE,N,FALSE
WAD988482659,2021,L,N,41.21,0,41.21,0,L,FALSE,N,FALSE
WAD988482659,2023,L,N,85.8445,0,85.8445,0,L,FALSE,N,FALSE
WAD988487583,2015,L,N,10394.557,0,10394.532,0,L,FALSE,N,FALSE
WAD988487583,2017,L,N,10810.0975,0,10810.0727,0,L,FALSE,N,FALSE
WAD988487583,2019,L,N,11039.5966,0,11039.5966,0,L,FALSE,N,FALSE
WAD988487583,2021,L,N,11310.6425,0,11310.6425,0,L,FALSE,N,FALSE
WAD988487583,2023,L,N,10913.5275,0,10913.5275,0,L,FALSE,N,FALSE
WAD988493722,2015,L,Y,105.7996809,1.084,104.7156809,0,L,FALSE,N,FALSE
WAD988493722,2017,L,N,137.8397916,0,137.8397916,0,L,FALSE,N,FALSE
WAD988493722,2019,L,Y,126.8425954,4.9541284,121.888467,0,L,FALSE,N,FALSE
WAD988493722,2021,L,Y,122.6625,1.32,121.3425,0,L,FALSE,N,FALSE
WAD988493722,2023,L,Y,113.794,0.66,113.134,0,L,FALSE,N,FALSE
WAD988517934,2015,L,N,49.47,0,49.47,0,L,FALSE,N,FALSE
WAD988517934,2017,L,N,24.7145,0,24.7145,0,L,FALSE,N,FALSE
WAD988517934,2019,L,N,56.717,0,56.717,0,L,FALSE,N,FALSE
WAD988517934,2021,L,N,58.315,0,58.315,0,L,FALSE,N,FALSE
WAD988517934,2023,L,N,78.822506,0,78.822506,0,L,FALSE,N,FALSE
WAD988522603,2015,L,Y,640.6768708,5.546,635.1308708,0,L,FALSE,N,FALSE
WAD988522603,2017,L,N,245.9237068,0,245.9237067,0,L,FALSE,N,FALSE
WAD988522603,2019,L,N,427.64945,0,427.64945,0,L,FALSE,N,FALSE
WAD988522603,2021,L,N,53.0373,0,53.0373,0,L,FALSE,N,FALSE
WAD988522603,2023,L,N,53.254,0,53.254,0,L,FALSE,N,FALSE
WAD988523155,2015,L,N,18.8027635,0,18.8027635,0,L,FALSE,N,FALSE
WAD988523155,2017,L,N,20.333,0,20.333,0,L,FALSE,N,FALSE
WAD988523155,2019,L,N,24.6495,0,24.6495,0,L,FALSE,N,FALSE
WAD988523155,2021,L,N,16.2015,0,16.2015,0,L,FALSE,N,FALSE
WAD988523155,2023,L,N,23.7625,0,23.7625,0,L,FALSE,N,FALSE
WAD991281767,2015,L,Y,1572.31333,2705.672225,10309.371045,9132.94641,L,FALSE,Y,FALSE
WAD991281767,2017,L,Y,862.3317,1824.94898,4761.40037,5199.70119,L,FALSE,Y,FALSE
WAD991281767,2019,N,Y,3.5294,1953.108585,204.32468,1959.807785,L,FALSE,Y,FALSE
WAD991281767,2021,N,Y,3.3792,903.668655,160.80308,908.637955,L,FALSE,Y,FALSE
WAD991281767,2023,N,Y,3.1328,183.50024,46.4783,183.50024,L,FALSE,Y,FALSE
WAH000000455,2015,L,N,285.4334153,0,285.4334153,0,L,FALSE,N,FALSE
WAH000000455,2017,L,Y,280.4546845,9.9273375,270.527347,0,L,FALSE,N,FALSE
WAH000000455,2019,L,N,255.777,0,255.777,0,L,FALSE,N,FALSE
WAH000000455,2021,L,N,295.7495,0,295.7495,0,L,FALSE,N,FALSE
WAH000000455,2023,L,N,295.1496354,0,295.1496354,0,L,FALSE,N,FALSE
WAH000002246,2015,L,N,43.1165,0,43.1165,0,L,FALSE,N,FALSE
WAH000002246,2017,L,N,137.4595,0,137.4595,0,L,FALSE,N,FALSE
WAH000002246,2019,L,N,127.747,0,127.747,0,L,FALSE,N,FALSE
WAH000002246,2021,L,N,173.3885,0,173.3885,0,L,FALSE,N,FALSE
WAH000002246,2023,L,N,132.6395,0,132.6395,0,L,FALSE,N,FALSE
WAH000004465,2015,L,N,28.4215444,0,28.4215444,0,L,FALSE,N,FALSE
WAH000004465,2017,L,Y,62.146,4.05,58.096,0,L,FALSE,N,FALSE
WAH000004465,2019,L,Y,72.0365,2.025,70.0115,0,L,FALSE,N,FALSE
WAH000004465,2021,L,Y,46.7655,4.95,41.8155,0,L,FALSE,N,FALSE
WAH000004465,2023,L,Y,122.4512623,37.1262623,85.325,0,L,FALSE,N,FALSE
WAH000006213,2015,L,N,157.8183525,0,157.8183525,0,L,FALSE,N,FALSE
WAH000006213,2017,L,N,162.5663928,0,162.5663928,0,L,FALSE,N,FALSE
WAH000006213,2019,L,N,82.9144582,0,82.9144582,0,L,FALSE,N,FALSE
WAH000006213,2021,L,N,36.4952858,0,36.4952858,0,L,FALSE,N,FALSE
WAH000006213,2023,L,N,13.9600396,0,13.9600396,0,L,FALSE,N,FALSE
WAH000006940,2015,L,N,436.9495,0,436.9495,0,L,FALSE,N,FALSE
WAH000006940,2017,L,N,332.285,0,332.285,0,L,FALSE,N,FALSE
WAH000006940,2019,L,N,341.1235,0,341.1235,0,L,FALSE,N,FALSE
WAH000006940,2021,L,N,276.842,0,276.842,0,L,FALSE,N,FALSE
WAH000006940,2023,L,N,320.1305,0,320.1305,0,L,FALSE,N,FALSE
WAH000007724,2015,L,N,437.77915,0,437.77891,0,L,FALSE,N,FALSE
WAH000007724,2017,L,N,397.301,0,397.300995,0,L,FALSE,N,FALSE
WAH000007724,2019,L,N,364.342624,0,364.342624,0,L,FALSE,N,FALSE
WAH000007724,2021,L,N,134.978199,0,134.978199,0,L,FALSE,N,FALSE
WAH000007724,2023,L,N,306.68266,0,306.68266,0,L,FALSE,N,FALSE
WAH000009084,2015,L,Y,21.2515,9.03,12.2215,0,L,FALSE,N,FALSE
WAH000009084,2017,L,Y,21.617,9.03,12.587,0,L,FALSE,N,FALSE
WAH000009084,2019,L,Y,22.8832432,9.03,13.8532432,0,L,FALSE,N,FALSE
WAH000009084,2021,L,Y,15.966,9.03,6.936,0,L,FALSE,N,FALSE
WAH000009084,2023,L,Y,21.9355,9.03,12.9055,0,L,FALSE,N,FALSE
WAH000010124,2015,L,Y,423.8905,400,23.8905,0,L,FALSE,N,FALSE
WAH000010124,2017,L,Y,817.902,795.7125,22.187,0,L,FALSE,N,FALSE
WAH000010124,2019,L,Y,556.9194,529.8639,27.0555,0,L,FALSE,N,FALSE
WAH000010124,2021,L,Y,675.47685,656.8501,18.62675,0,L,FALSE,N,FALSE
WAH000010124,2023,L,Y,523.1806663,501.0337351,22.1469312,0,L,FALSE,N,FALSE
WAH000011197,2015,L,N,29.812,0,29.812,0,L,FALSE,N,FALSE
WAH000011197,2017,L,N,39.118,0,39.118,0,L,FALSE,N,FALSE
WAH000011197,2019,L,N,35.56,0,35.56,0,L,FALSE,N,FALSE
WAH000011197,2021,L,N,14.8755,0,14.8755,0,L,FALSE,N,FALSE
WAH000011197,2023,L,N,32.2055,0,32.2055,0,L,FALSE,N,FALSE
WAH000013235,2015,N,Y,6.6412615,0.5137615,6.1275,0,L,FALSE,N,FALSE
WAH000013235,2017,N,Y,8.6648866,0.6638866,8.001,0,L,FALSE,N,FALSE
WAH000013235,2019,N,Y,7.8140142,0.4170142,7.397,0,L,FALSE,N,FALSE
WAH000013235,2021,N,Y,11.8227615,0.5137615,11.309,0,L,FALSE,N,FALSE
WAH000013235,2023,N,Y,8.8454808,0.3769808,8.4685,0,L,FALSE,N,FALSE
WAH000014548,2015,L,N,18.44177,0,18.44177,0,L,FALSE,N,FALSE
WAH000014548,2017,L,N,17.515,0,17.515,0,L,FALSE,N,FALSE
WAH000014548,2019,L,N,17.543,0,17.543,0,L,FALSE,N,FALSE
WAH000014548,2021,L,N,12.7895,0,12.7895,0,L,FALSE,N,FALSE
WAH000014548,2023,L,N,32.006,0,32.006,0,L,FALSE,N,FALSE
WAH000015016,2015,L,Y,54.64,28.911,25.729,0,L,FALSE,N,FALSE
WAH000015016,2017,L,Y,66.3785,26.6425,39.736,0,L,FALSE,N,FALSE
WAH000015016,2019,L,Y,76.7168428,41.7768428,34.94,0,L,FALSE,N,FALSE
WAH000015016,2021,L,Y,30.209,0.6135,29.5955,0,L,FALSE,N,FALSE
WAH000015016,2023,L,Y,55.8285,17.188,38.6405,0,L,FALSE,N,FALSE
WAH000016352,2015,L,Y,264.6164516,260.3419516,4.2745,0,L,FALSE,N,FALSE
WAH000016352,2017,L,Y,19.289,0.55,18.739,0,L,FALSE,N,FALSE
WAH000016352,2019,L,Y,273.3434487,266.1384487,7.205,0,L,FALSE,N,FALSE
WAH000016352,2021,L,Y,44.0475,11.23,32.8175,0,L,FALSE,N,FALSE
WAH000016352,2023,L,Y,50.3385,11.365,38.9735,0,L,FALSE,N,FALSE
WAH000024450,2015,L,Y,28.022,19.422,8.6,0,L,FALSE,N,FALSE
WAH000024450,2017,L,Y,50.2955,26.0805,24.215,0,L,FALSE,N,FALSE
WAH000024450,2019,L,Y,27.582,18.0545,9.5275,0,L,FALSE,N,FALSE
WAH000024450,2021,L,Y,24.557,19.772,4.785,0,L,FALSE,N,FALSE
WAH000024450,2023,L,Y,14.974,11.174,3.8,0,L,FALSE,N,FALSE
WAH000025124,2015,N,Y,5.3327382,0.2932648,5.0394734,0,L,FALSE,N,FALSE
WAH000025124,2017,N,Y,4.6857481,0.9805905,3.7051576,0,L,FALSE,N,FALSE
WAH000025124,2019,N,Y,11.8587822,1.717694,10.1410882,0,L,FALSE,N,FALSE
WAH000025124,2021,L,Y,16.3541644,1.0743856,15.2797788,0,L,FALSE,N,FALSE
WAH000025124,2023,L,Y,12.8428775,1.3552803,11.4875972,0,L,FALSE,N,FALSE
WAH000026371,2015,L,Y,52.784,49.6315,52.784,49.6315,L,FALSE,N,FALSE
WAH000026371,2017,L,Y,50.9685,44.004,50.9685,44.004,L,FALSE,N,FALSE
WAH000026371,2019,L,Y,61.31,19.6355,61.31,19.6355,L,FALSE,N,FALSE
WAH000026371,2021,L,Y,27.162,4.5235,27.162,4.5235,L,FALSE,N,FALSE
WAH000026371,2023,L,N,46.0135,0,46.0135,0,L,FALSE,N,FALSE
WAH000027129,2015,L,Y,21.6482995,1.3600136,20.2882859,0,L,FALSE,N,FALSE
WAH000027129,2017,L,Y,24.4200348,2.5500867,21.8699481,0,L,FALSE,N,FALSE
WAH000027129,2019,L,N,30.7194163,0,30.7194163,0,L,FALSE,N,FALSE
WAH000027129,2021,L,Y,117.3955359,0.478799,116.9167369,0,L,FALSE,N,FALSE
WAH000027129,2023,L,N,76.6075721,0,76.6075721,0,L,FALSE,N,FALSE
WAH000027361,2015,L,Y,22.453,16.228,6.225,0,L,FALSE,N,FALSE
WAH000027361,2017,L,Y,16.5165,4.6905,11.826,0,L,FALSE,N,FALSE
WAH000027361,2019,L,Y,24.419,3.86,20.559,0,L,FALSE,N,FALSE
WAH000027361,2021,L,N,27.3955,0,27.3955,0,L,FALSE,N,FALSE
WAH000027361,2023,L,Y,39.8193299,10.2208299,29.5985,0,L,FALSE,N,FALSE
WAH000028018,2015,L,N,196.855,0,196.855,0,L,FALSE,N,FALSE
WAH000028018,2017,L,N,355.9455,0,355.9455,0,L,FALSE,N,FALSE
WAH000028018,2019,L,N,394.851,0,394.851,0,L,FALSE,N,FALSE
WAH000028018,2021,L,Y,510.717,153.9625,356.7545,0,L,FALSE,N,FALSE
WAH000028018,2023,L,N,323.5755,0,323.5755,0,L,FALSE,N,FALSE
WAH000028713,2015,L,N,119.7925,0,119.7925,0,L,FALSE,N,FALSE
WAH000028713,2017,L,N,116.7275,0,116.7275,0,L,FALSE,N,FALSE
WAH000028713,2019,L,N,123.4625,0,123.4625,0,L,FALSE,N,FALSE
WAH000028713,2021,L,Y,165.557,1.2595,164.2975,0,L,FALSE,N,FALSE
WAH000028713,2023,L,Y,127.95493,1.20743,126.7475,0,L,FALSE,N,FALSE
WAH000031020,2015,L,Y,22.941,0.604,22.337,0,L,FALSE,N,FALSE
WAH000031020,2017,L,Y,23.4785,0.5035,22.975,0,L,FALSE,N,FALSE
WAH000031020,2019,L,Y,22.247,0.604,21.643,0,L,FALSE,N,FALSE
WAH000031020,2021,L,Y,16.579,0.604,15.975,0,L,FALSE,N,FALSE
WAH000031020,2023,L,Y,18.3365,0.599,17.7375,0,L,FALSE,N,FALSE
WAH000031432,2015,L,Y,1725.885225,1679.253,46.6302,0,L,FALSE,N,FALSE
WAH000031432,2017,L,N,29.763075,0,29.763075,0,L,FALSE,N,FALSE
WAH000031432,2019,L,Y,369.4838574,338.7093161,30.7745413,0,L,FALSE,N,FALSE
WAH000031432,2021,L,Y,491.1830286,478.7830286,12.4,0,L,FALSE,N,FALSE
WAH000031432,2023,L,Y,231.4771483,221.2731483,10.204,0,L,FALSE,N,FALSE
WAH000034564,2015,L,Y,32.6545,0.03,32.6245,0,L,FALSE,N,FALSE
WAH000034564,2017,L,Y,32.2955,0.03,32.2655,0,L,FALSE,N,FALSE
WAH000034564,2019,L,Y,36.0895,0.03,36.0595,0,L,FALSE,N,FALSE
WAH000034564,2021,L,N,17.182,0,17.182,0,L,FALSE,N,FALSE
WAH000034564,2023,L,Y,29.1959311,0.3259311,28.87,0,L,FALSE,N,FALSE
WAH000036260,2015,L,Y,27.46215,3.22015,24.242,0,L,FALSE,N,FALSE
WAH000036260,2017,L,Y,25.4648578,3.855,21.6098578,0,L,FALSE,N,FALSE
WAH000036260,2019,L,Y,41.734,7.465,34.269,0,L,FALSE,N,FALSE
WAH000036260,2021,L,Y,43.1215,6.8525,36.269,0,L,FALSE,N,FALSE
WAH000036260,2023,L,Y,32.893,3.2035,29.6895,0,L,FALSE,N,FALSE
WAH000037469,2015,L,Y,108.9816167,6.3746167,102.607,0,L,FALSE,N,FALSE
WAH000037469,2017,L,N,96.5455,0,96.5455,0,L,FALSE,N,FALSE
WAH000037469,2019,L,N,121.84,0,119.99,0,L,FALSE,N,FALSE
WAH000037469,2021,L,N,71.15,0,71.15,0,L,FALSE,N,FALSE
WAH000037469,2023,L,N,85.302,0,85.302,0,L,FALSE,N,FALSE
WAH000038112,2015,L,Y,68.0040671,0.072,67.9320671,0,L,FALSE,N,FALSE
WAH000038112,2017,L,Y,75.2025,0.0625,75.14,0,L,FALSE,N,FALSE
WAH000038112,2019,L,Y,61.380138,813.8911902,61.317138,813.8281902,L,FALSE,N,FALSE
WAH000038112,2021,L,Y,25.452,71.7264387,25.452,71.7264387,L,FALSE,N,FALSE
WAH000038112,2023,L,Y,44.374,74.6455379,44.374,74.6455379,L,FALSE,N,FALSE
WAH000039390,2015,L,N,104.3463386,0,104.3463386,0,S,FALSE,N,FALSE
WAH000039390,2017,L,N,16.204,0,16.204,0,L,FALSE,N,FALSE
WAH000039390,2019,L,N,116.8198603,0,116.8198603,0,L,FALSE,N,FALSE
WAH000039390,2021,L,N,76.3074387,0,76.3074387,0,L,FALSE,N,FALSE
WAH000039390,2023,L,N,80.6334387,0,80.6334387,0,L,FALSE,N,FALSE
WAH000040664,2015,L,Y,19.9104087,0.6005004,19.3099083,0,L,FALSE,N,FALSE
WAH000040664,2017,L,N,19.2575,0,19.2575,0,L,FALSE,N,FALSE
WAH000040664,2019,L,N,18.093,0,18.093,0,L,FALSE,N,FALSE
WAH000040664,2021,N,Y,8.615,1.02,7.595,0,L,FALSE,N,FALSE
